GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AR5AA
G4802390,2010,Texas,48,480,Jackson County,239,2390,Jackson County,5284
G4802410,2010,Texas,48,480,Jasper County,241,2410,Jasper County,13770
G4802430,2010,Texas,48,480,Jeff Davis County,243,2430,Jeff Davis County,1034
G4802450,2010,Texas,48,480,Jefferson County,245,2450,Jefferson County,93441
G4802470,2010,Texas,48,480,Jim Hogg County,247,2470,Jim Hogg County,1902
G4802490,2010,Texas,48,480,Jim Wells County,249,2490,Jim Wells County,13961
G4802510,2010,Texas,48,480,Johnson County,251,2510,Johnson County,52193
G4802530,2010,Texas,48,480,Jones County,253,2530,Jones County,6034
G4802550,2010,Texas,48,480,Karnes County,255,2550,Karnes County,4463
G4802570,2010,Texas,48,480,Kaufman County,257,2570,Kaufman County,34964
G4802590,2010,Texas,48,480,Kendall County,259,2590,Kendall County,12617
G4802610,2010,Texas,48,480,Kenedy County,261,2610,Kenedy County,147
G4802630,2010,Texas,48,480,Kent County,263,2630,Kent County,350
G4802650,2010,Texas,48,480,Kerr County,265,2650,Kerr County,20550
G4802670,2010,Texas,48,480,Kimble County,267,2670,Kimble County,2016
G4802690,2010,Texas,48,480,King County,269,2690,King County,113
G4802710,2010,Texas,48,480,Kinney County,271,2710,Kinney County,1350
G4802730,2010,Texas,48,480,Kleberg County,273,2730,Kleberg County,11097
G4802750,2010,Texas,48,480,Knox County,275,2750,Knox County,1506
G4802770,2010,Texas,48,480,Lamar County,277,2770,Lamar County,19829
G4802790,2010,Texas,48,480,Lamb County,279,2790,Lamb County,5081
G4802810,2010,Texas,48,480,Lampasas County,281,2810,Lampasas County,7539
G4802830,2010,Texas,48,480,La Salle County,283,2830,La Salle County,1931
G4802850,2010,Texas,48,480,Lavaca County,285,2850,Lavaca County,7808
G4802870,2010,Texas,48,480,Lee County,287,2870,Lee County,6151
G4802890,2010,Texas,48,480,Leon County,289,2890,Leon County,6896
G4802910,2010,Texas,48,480,Liberty County,291,2910,Liberty County,25073
G4802930,2010,Texas,48,480,Limestone County,293,2930,Limestone County,8499
G4802950,2010,Texas,48,480,Lipscomb County,295,2950,Lipscomb County,1263
G4802970,2010,Texas,48,480,Live Oak County,297,2970,Live Oak County,4257
G4802990,2010,Texas,48,480,Llano County,299,2990,Llano County,9008
G4803010,2010,Texas,48,480,Loving County,301,3010,Loving County,39
G4803030,2010,Texas,48,480,Lubbock County,303,3030,Lubbock County,105781
G4803050,2010,Texas,48,480,Lynn County,305,3050,Lynn County,2246
G4803070,2010,Texas,48,480,McCulloch County,307,3070,McCulloch County,3338
G4803090,2010,Texas,48,480,McLennan County,309,3090,McLennan County,86892
G4803110,2010,Texas,48,480,McMullen County,311,3110,McMullen County,310
G4803130,2010,Texas,48,480,Madison County,313,3130,Madison County,4187
G4803150,2010,Texas,48,480,Marion County,315,3150,Marion County,4595
G4803170,2010,Texas,48,480,Martin County,317,3170,Martin County,1649
G4803190,2010,Texas,48,480,Mason County,319,3190,Mason County,1754
G4803210,2010,Texas,48,480,Matagorda County,321,3210,Matagorda County,13894
G4803230,2010,Texas,48,480,Maverick County,323,3230,Maverick County,15563
G4803250,2010,Texas,48,480,Medina County,325,3250,Medina County,15530
G4803270,2010,Texas,48,480,Menard County,327,3270,Menard County,994
G4803290,2010,Texas,48,480,Midland County,329,3290,Midland County,50845
G4803310,2010,Texas,48,480,Milam County,331,3310,Milam County,9408
G4803330,2010,Texas,48,480,Mills County,333,3330,Mills County,1975
G4803350,2010,Texas,48,480,Mitchell County,335,3350,Mitchell County,2809
G4803370,2010,Texas,48,480,Montague County,337,3370,Montague County,7989
G4803390,2010,Texas,48,480,Montgomery County,339,3390,Montgomery County,162530
G4803410,2010,Texas,48,480,Moore County,341,3410,Moore County,7197
G4803430,2010,Texas,48,480,Morris County,343,3430,Morris County,5226
G4803450,2010,Texas,48,480,Motley County,345,3450,Motley County,542
G4803470,2010,Texas,48,480,Nacogdoches County,347,3470,Nacogdoches County,23861
G4803490,2010,Texas,48,480,Navarro County,349,3490,Navarro County,17380
G4803510,2010,Texas,48,480,Newton County,351,3510,Newton County,5476
G4803530,2010,Texas,48,480,Nolan County,353,3530,Nolan County,5999
G4803550,2010,Texas,48,480,Nueces County,355,3550,Nueces County,124587
G4803570,2010,Texas,48,480,Ochiltree County,357,3570,Ochiltree County,3617
G4803590,2010,Texas,48,480,Oldham County,359,3590,Oldham County,691
G4803610,2010,Texas,48,480,Orange County,361,3610,Orange County,31031
G4803630,2010,Texas,48,480,Palo Pinto County,363,3630,Palo Pinto County,10871
G4803650,2010,Texas,48,480,Panola County,365,3650,Panola County,9271
G4803670,2010,Texas,48,480,Parker County,367,3670,Parker County,42069
G4803690,2010,Texas,48,480,Parmer County,369,3690,Parmer County,3413
G4803710,2010,Texas,48,480,Pecos County,371,3710,Pecos County,4894
G4803730,2010,Texas,48,480,Polk County,373,3730,Polk County,16503
G4803750,2010,Texas,48,480,Potter County,375,3750,Potter County,42933
G4803770,2010,Texas,48,480,Presidio County,377,3770,Presidio County,2906
G4803790,2010,Texas,48,480,Rains County,379,3790,Rains County,4377
G4803810,2010,Texas,48,480,Randall County,381,3810,Randall County,47975
G4803830,2010,Texas,48,480,Reagan County,383,3830,Reagan County,1156
G4803850,2010,Texas,48,480,Real County,385,3850,Real County,1374
G4803870,2010,Texas,48,480,Red River County,387,3870,Red River County,5469
G4803890,2010,Texas,48,480,Reeves County,389,3890,Reeves County,3839
G4803910,2010,Texas,48,480,Refugio County,391,3910,Refugio County,2841
G4803930,2010,Texas,48,480,Roberts County,393,3930,Roberts County,359
G4803950,2010,Texas,48,480,Robertson County,395,3950,Robertson County,6541
G4803970,2010,Texas,48,480,Rockwall County,397,3970,Rockwall County,26448
G4803990,2010,Texas,48,480,Runnels County,399,3990,Runnels County,4165
G4804010,2010,Texas,48,480,Rusk County,401,4010,Rusk County,18476
G4804030,2010,Texas,48,480,Sabine County,403,4030,Sabine County,4738
G4804050,2010,Texas,48,480,San Augustine County,405,4050,San Augustine County,3625
G4804070,2010,Texas,48,480,San Jacinto County,407,4070,San Jacinto County,10096
G4804090,2010,Texas,48,480,San Patricio County,409,4090,San Patricio County,22637
G4804110,2010,Texas,48,480,San Saba County,411,4110,San Saba County,2257
G4804130,2010,Texas,48,480,Schleicher County,413,4130,Schleicher County,1182
G4804150,2010,Texas,48,480,Scurry County,415,4150,Scurry County,5838
G4804170,2010,Texas,48,480,Shackelford County,417,4170,Shackelford County,1367
G4804190,2010,Texas,48,480,Shelby County,419,4190,Shelby County,9648
G4804210,2010,Texas,48,480,Sherman County,421,4210,Sherman County,1081
G4804230,2010,Texas,48,480,Smith County,423,4230,Smith County,79055
G4804250,2010,Texas,48,480,Somervell County,425,4250,Somervell County,3078
G4804270,2010,Texas,48,480,Starr County,427,4270,Starr County,17001
G4804290,2010,Texas,48,480,Stephens County,429,4290,Stephens County,3665
G4804310,2010,Texas,48,480,Sterling County,431,4310,Sterling County,440
G4804330,2010,Texas,48,480,Stonewall County,433,4330,Stonewall County,642
G4804350,2010,Texas,48,480,Sutton County,435,4350,Sutton County,1550
G4804370,2010,Texas,48,480,Swisher County,437,4370,Swisher County,2762
G4804390,2010,Texas,48,480,Tarrant County,439,4390,Tarrant County,657134
G4804410,2010,Texas,48,480,Taylor County,441,4410,Taylor County,50725
G4804430,2010,Texas,48,480,Terrell County,443,4430,Terrell County,430
G4804450,2010,Texas,48,480,Terry County,445,4450,Terry County,4200
G4804470,2010,Texas,48,480,Throckmorton County,447,4470,Throckmorton County,721
G4804490,2010,Texas,48,480,Titus County,449,4490,Titus County,10813
G4804510,2010,Texas,48,480,Tom Green County,451,4510,Tom Green County,42331
G4804530,2010,Texas,48,480,Travis County,453,4530,Travis County,404467
G4804550,2010,Texas,48,480,Trinity County,455,4550,Trinity County,6142
G4804570,2010,Texas,48,480,Tyler County,457,4570,Tyler County,8007
G4804590,2010,Texas,48,480,Upshur County,459,4590,Upshur County,14925
G4804610,2010,Texas,48,480,Upton County,461,4610,Upton County,1256
G4804630,2010,Texas,48,480,Uvalde County,463,4630,Uvalde County,9025
G4804650,2010,Texas,48,480,Val Verde County,465,4650,Val Verde County,15654
G4804670,2010,Texas,48,480,Van Zandt County,467,4670,Van Zandt County,20047
G4804690,2010,Texas,48,480,Victoria County,469,4690,Victoria County,32187
G4804710,2010,Texas,48,480,Walker County,471,4710,Walker County,20969
G4804730,2010,Texas,48,480,Waller County,473,4730,Waller County,14040
G4804750,2010,Texas,48,480,Ward County,475,4750,Ward County,3995
G4804770,2010,Texas,48,480,Washington County,477,4770,Washington County,13037
G4804790,2010,Texas,48,480,Webb County,479,4790,Webb County,67106
G4804810,2010,Texas,48,480,Wharton County,481,4810,Wharton County,15132
G4804830,2010,Texas,48,480,Wheeler County,483,4830,Wheeler County,2181
G4804850,2010,Texas,48,480,Wichita County,485,4850,Wichita County,49016
G4804870,2010,Texas,48,480,Wilbarger County,487,4870,Wilbarger County,5289
G4804890,2010,Texas,48,480,Willacy County,489,4890,Willacy County,5764
G4804910,2010,Texas,48,480,Williamson County,491,4910,Williamson County,152606
G4804930,2010,Texas,48,480,Wilson County,493,4930,Wilson County,15009
G4804950,2010,Texas,48,480,Winkler County,495,4950,Winkler County,2578
G4804970,2010,Texas,48,480,Wise County,497,4970,Wise County,21015
G4804990,2010,Texas,48,480,Wood County,499,4990,Wood County,17118
G4805010,2010,Texas,48,480,Yoakum County,501,5010,Yoakum County,2643
G4805030,2010,Texas,48,480,Young County,503,5030,Young County,7343
G4805050,2010,Texas,48,480,Zapata County,505,5050,Zapata County,4297
G4805070,2010,Texas,48,480,Zavala County,507,5070,Zavala County,3573
G4900010,2010,Utah,49,490,Beaver County,1,10,Beaver County,2265
G4900030,2010,Utah,49,490,Box Elder County,3,30,Box Elder County,16058
G4900050,2010,Utah,49,490,Cache County,5,50,Cache County,34722
G4900070,2010,Utah,49,490,Carbon County,7,70,Carbon County,7978
G4900090,2010,Utah,49,490,Daggett County,9,90,Daggett County,426
G4900110,2010,Utah,49,490,Davis County,11,110,Davis County,93545
G4900130,2010,Utah,49,490,Duchesne County,13,130,Duchesne County,6003
G4900150,2010,Utah,49,490,Emery County,15,150,Emery County,3732
G4900170,2010,Utah,49,490,Garfield County,17,170,Garfield County,1930
G4900190,2010,Utah,49,490,Grand County,19,190,Grand County,3889
G4900210,2010,Utah,49,490,Iron County,21,210,Iron County,15022
G4900230,2010,Utah,49,490,Juab County,23,230,Juab County,3093
G4900250,2010,Utah,49,490,Kane County,25,250,Kane County,2900
G4900270,2010,Utah,49,490,Millard County,27,270,Millard County,4201
G4900290,2010,Utah,49,490,Morgan County,29,290,Morgan County,2820
G4900310,2010,Utah,49,490,Piute County,31,310,Piute County,576
G4900330,2010,Utah,49,490,Rich County,33,330,Rich County,805
G4900350,2010,Utah,49,490,Salt Lake County,35,350,Salt Lake County,342622
G4900370,2010,Utah,49,490,San Juan County,37,370,San Juan County,4505
G4900390,2010,Utah,49,490,Sanpete County,39,390,Sanpete County,7952
G4900410,2010,Utah,49,490,Sevier County,41,410,Sevier County,7094
G4900430,2010,Utah,49,490,Summit County,43,430,Summit County,12990
G4900450,2010,Utah,49,490,Tooele County,45,450,Tooele County,17971
G4900470,2010,Utah,49,490,Uintah County,47,470,Uintah County,10563
G4900490,2010,Utah,49,490,Utah County,49,490,Utah County,140602
G4900510,2010,Utah,49,490,Wasatch County,51,510,Wasatch County,7287
G4900530,2010,Utah,49,490,Washington County,53,530,Washington County,46334
G4900550,2010,Utah,49,490,Wayne County,55,550,Wayne County,1059
G4900570,2010,Utah,49,490,Weber County,57,570,Weber County,78748
G5000010,2010,Vermont,50,500,Addison County,1,10,Addison County,14084
G5000030,2010,Vermont,50,500,Bennington County,3,30,Bennington County,15470
G5000050,2010,Vermont,50,500,Caledonia County,5,50,Caledonia County,12553
G5000070,2010,Vermont,50,500,Chittenden County,7,70,Chittenden County,61827
G5000090,2010,Vermont,50,500,Essex County,9,90,Essex County,2818
G5000110,2010,Vermont,50,500,Franklin County,11,110,Franklin County,18513
G5000130,2010,Vermont,50,500,Grand Isle County,13,130,Grand Isle County,2902
G5000150,2010,Vermont,50,500,Lamoille County,15,150,Lamoille County,10014
G5000170,2010,Vermont,50,500,Orange County,17,170,Orange County,11887
G5000190,2010,Vermont,50,500,Orleans County,19,190,Orleans County,11320
G5000210,2010,Vermont,50,500,Rutland County,21,210,Rutland County,25984
G5000230,2010,Vermont,50,500,Washington County,23,230,Washington County,25027
G5000250,2010,Vermont,50,500,Windham County,25,250,Windham County,19290
G5000270,2010,Vermont,50,500,Windsor County,27,270,Windsor County,24753
G5100010,2010,Virginia,51,510,Accomack County,1,10,Accomack County,13798
G5100030,2010,Virginia,51,510,Albemarle County,3,30,Albemarle County,38157
G5100050,2010,Virginia,51,510,Alleghany County,5,50,Alleghany County,6891
G5100070,2010,Virginia,51,510,Amelia County,7,70,Amelia County,4821
G5100090,2010,Virginia,51,510,Amherst County,9,90,Amherst County,12560
G5100110,2010,Virginia,51,510,Appomattox County,11,110,Appomattox County,6033
G5100130,2010,Virginia,51,510,Arlington County,13,130,Arlington County,98050
G5100150,2010,Virginia,51,510,Augusta County,15,150,Augusta County,28516
G5100170,2010,Virginia,51,510,Bath County,17,170,Bath County,2162
G5100190,2010,Virginia,51,510,Bedford County,19,190,Bedford County,27465
G5100210,2010,Virginia,51,510,Bland County,21,210,Bland County,2566
G5100230,2010,Virginia,51,510,Botetourt County,23,230,Botetourt County,13126
G5100250,2010,Virginia,51,510,Brunswick County,25,250,Brunswick County,6366
G5100270,2010,Virginia,51,510,Buchanan County,27,270,Buchanan County,9968
G5100290,2010,Virginia,51,510,Buckingham County,29,290,Buckingham County,5965
G5100310,2010,Virginia,51,510,Campbell County,31,310,Campbell County,22441
G5100330,2010,Virginia,51,510,Caroline County,33,330,Caroline County,10456
G5100350,2010,Virginia,51,510,Carroll County,35,350,Carroll County,12831
G5100360,2010,Virginia,51,510,Charles City County,36,360,Charles City County,2955
G5100370,2010,Virginia,51,510,Charlotte County,37,370,Charlotte County,5109
G5100410,2010,Virginia,51,510,Chesterfield County,41,410,Chesterfield County,115680
G5100430,2010,Virginia,51,510,Clarke County,43,430,Clarke County,5509
G5100450,2010,Virginia,51,510,Craig County,45,450,Craig County,2183
G5100470,2010,Virginia,51,510,Culpeper County,47,470,Culpeper County,16231
G5100490,2010,Virginia,51,510,Cumberland County,49,490,Cumberland County,3980
G5100510,2010,Virginia,51,510,Dickenson County,51,510,Dickenson County,6590
G5100530,2010,Virginia,51,510,Dinwiddie County,53,530,Dinwiddie County,10504
G5100570,2010,Virginia,51,510,Essex County,57,570,Essex County,4517
G5100590,2010,Virginia,51,510,Fairfax County,59,590,Fairfax County,391627
G5100610,2010,Virginia,51,510,Fauquier County,61,610,Fauquier County,23658
G5100630,2010,Virginia,51,510,Floyd County,63,630,Floyd County,6415
G5100650,2010,Virginia,51,510,Fluvanna County,65,650,Fluvanna County,9449
G5100670,2010,Virginia,51,510,Franklin County,67,670,Franklin County,22780
G5100690,2010,Virginia,51,510,Frederick County,69,690,Frederick County,28864
G5100710,2010,Virginia,51,510,Giles County,71,710,Giles County,7215
G5100730,2010,Virginia,51,510,Gloucester County,73,730,Gloucester County,14293
G5100750,2010,Virginia,51,510,Goochland County,75,750,Goochland County,7998
G5100770,2010,Virginia,51,510,Grayson County,77,770,Grayson County,6846
G5100790,2010,Virginia,51,510,Greene County,79,790,Greene County,6780
G5100810,2010,Virginia,51,510,Greensville County,81,810,Greensville County,3566
G5100830,2010,Virginia,51,510,Halifax County,83,830,Halifax County,15085
G5100850,2010,Virginia,51,510,Hanover County,85,850,Hanover County,36589
G5100870,2010,Virginia,51,510,Henrico County,87,870,Henrico County,124601
G5100890,2010,Virginia,51,510,Henry County,89,890,Henry County,23151
G5100910,2010,Virginia,51,510,Highland County,91,910,Highland County,1081
G5100930,2010,Virginia,51,510,Isle of Wight County,93,930,Isle of Wight County,13718
G5100950,2010,Virginia,51,510,James City County,95,950,James City County,26860
G5100970,2010,Virginia,51,510,King and Queen County,97,970,King and Queen County,2882
G5100990,2010,Virginia,51,510,King George County,99,990,King George County,8376
G5101010,2010,Virginia,51,510,King William County,101,1010,King William County,5979
G5101030,2010,Virginia,51,510,Lancaster County,103,1030,Lancaster County,5265
G5101050,2010,Virginia,51,510,Lee County,105,1050,Lee County,10159
G5101070,2010,Virginia,51,510,Loudoun County,107,1070,Loudoun County,104583
