gisjoin,year,state,county,total_households,total_families,agg_fam_incom,agg_unrel_incom,agg_prop_val,mean_pro_value,mean_fam_incom,mean_hous_incom,mean_hous_incom_2,mean_hous_incom_3,sum_agg_incom
G2900670,1970,Missouri,Douglas County,3145,2609,14385550,1016800,7880750,2505.802861685215,5513.817554618628,4574.101748807631,4897.408585055644,323.3068362480127,15402350
G2900690,1970,Missouri,Dunklin County,11539,9201,59263650,5704100,50574000,4382.875465811596,6441.000978154549,5135.943322644943,5630.2755871392665,494.3322644943236,64967750
G2900710,1970,Missouri,Franklin County,16978,14300,134494400,9387500,123695750,7285.649075273884,9405.202797202797,7921.686888915066,8474.60831664507,552.9214277300035,143881900
G2900730,1970,Missouri,Gasconade County,4231,3369,25049850,2286250,24556250,5803.887969747105,7435.396260017809,5920.550697234697,6460.907586858899,540.3568896242023,27336100
G2900750,1970,Missouri,Gentry County,3036,2260,16241050,1871000,14521500,4783.102766798419,7186.305309734514,5349.489459815547,5965.760869565217,616.2714097496706,18112050
G2900770,1970,Missouri,Greene County,51153,40218,376285300,48562850,459825750,8989.22350595273,9356.141528668755,7356.07491251735,8305.439563661956,949.3646511446054,424848150
G2900790,1970,Missouri,Grundy County,4441,3367,27239950,2802950,23729500,5343.278540869173,8090.27324027324,6133.742400360279,6764.895293852735,631.1528934924567,30042900
G2900810,1970,Missouri,Harrison County,3867,2974,19333800,2131450,13685000,3538.919058701836,6500.941492938803,4999.689681923972,5550.879234548745,551.1895526247737,21465250
G2900830,1970,Missouri,Henry County,6834,5177,41723750,4101650,38963250,5701.38279192274,8059.445624879274,6105.318993268949,6705.501902253439,600.1829089844894,45825400
G2900850,1970,Missouri,Hickory County,1750,1368,8250000,825900,5775000,3300,6030.701754385965,4714.285714285715,5186.228571428572,471.9428571428571,9075900
G2900870,1970,Missouri,Holt County,2513,1899,15786200,2320500,9189000,3656.58575407879,8312.901527119537,6281.814564265817,7205.212892956625,923.3983286908078,18106700
G2900890,1970,Missouri,Howard County,3414,2618,20179850,2975850,16665000,4881.370826010545,7708.116883116883,5910.910954891623,6782.571763327475,871.6608084358523,23155700
G2900910,1970,Missouri,Howell County,8161,6492,45367350,4065450,33613000,4118.735449087122,6988.193160813309,5559.043009435119,6057.1988726871705,498.1558632520524,49432800
G2900930,1970,Missouri,Iron County,3079,2507,17241300,1669700,14358000,4663.202338421565,6877.263661747108,5599.642741149724,6141.929197791491,542.2864566417668,18911000
G2900950,1970,Missouri,Jackson County,224369,166601,1885713650,318509800,2030624000,9050.376834589448,11318.741484144753,8404.519563754351,9824.099808797115,1419.5802450427643,2204223450
G2900970,1970,Missouri,Jasper County,28480,21614,181598050,21956050,186008250,6531.188553370786,8401.871472193949,6376.336025280899,7147.264747191011,770.9287219101124,203554100
G2900990,1970,Missouri,Jefferson County,29777,26613,271336050,14700750,282422750,9484.59381401753,10195.620561379777,9112.269536890888,9605.964334889344,493.69479799845516,286036800
G2901010,1970,Missouri,Johnson County,9834,8059,67038950,14268500,44609500,4536.25177954037,8318.519667452538,6817.058165548098,8267.99369534269,1450.9355297945901,81307450
G2901030,1970,Missouri,Knox County,2052,1599,11141350,1331300,7073250,3447.002923976608,6967.698561601001,5429.507797270955,6078.289473684211,648.7816764132554,12472650
G2901050,1970,Missouri,Laclede County,6769,5492,41478850,3068450,30645750,4527.367410252622,7552.594683175528,6127.766287487073,6581.075491209927,453.3092037228542,44547300
G2901070,1970,Missouri,Lafayette County,8887,7082,66155950,6106650,56350250,6340.7505344885785,9341.421914713357,7444.126251828514,8131.270394958929,687.1441431304152,72262600
G2901090,1970,Missouri,Lawrence County,8630,6853,52619500,4880650,45127500,5229.142526071842,7678.316065956516,6097.276940903824,6662.8215527230595,565.5446118192352,57500150
G2901110,1970,Missouri,Lewis County,3492,2792,23312150,2837900,14112250,4041.3087056128293,8349.623925501433,6675.873424971363,7488.559564719359,812.6861397479954,26150050
G2901130,1970,Missouri,Lincoln County,5780,4719,39618850,3303800,29837250,5162.153979238754,8395.602881966519,6854.472318339101,7426.064013840831,571.5916955017301,42922650
G2901150,1970,Missouri,Linn County,5763,4317,32329900,3754250,28620750,4966.293597084852,7488.973824415103,5609.9080340100645,6261.348256116606,651.4402221065417,36084150
G2901170,1970,Missouri,Livingston County,5430,4109,36850600,4222250,34268500,6310.957642725599,8968.264784619128,6786.482504604051,7564.060773480663,777.5782688766114,41072850
G2901190,1970,Missouri,McDonald County,4285,3456,22618100,2292600,11729000,2737.222870478413,6544.58912037037,5278.436406067678,5813.4655775962665,535.0291715285881,24910700
G2901210,1970,Missouri,Macon County,5749,4380,35291900,3289400,25901500,4505.392242129066,8057.511415525114,6138.789354670377,6710.958427552618,572.1690728822404,38581300
G2901230,1970,Missouri,Madison County,3040,2427,17038800,1773650,14405750,4738.733552631579,7020.519159456118,5604.868421052632,6188.305921052632,583.4375,18812450
G2901250,1970,Missouri,Maries County,2283,1865,13706450,883000,5981750,2620.1270258431887,7349.302949061662,6003.701270258432,6390.473061760841,386.7717915024091,14589450
G2901270,1970,Missouri,Marion County,9918,7496,64340800,8011100,62067000,6258.015728977616,8583.351120597652,6487.2756604154065,7295.0090744101635,807.733413994757,72351900
G2901290,1970,Missouri,Mercer County,1847,1444,9947650,1088550,5756500,3116.6756903086084,6888.954293628809,5385.841905793178,5975.203031943693,589.3611261505143,11036200
G2901310,1970,Missouri,Miller County,5126,4124,31397300,2965500,25391000,4953.374951229029,7613.3123181377305,6125.107296137339,6703.628560280921,578.5212641435818,34362800
G2901330,1970,Missouri,Mississippi County,5181,4136,25846750,2734050,21405750,4131.586566299942,6249.214216634429,4988.75699671878,5516.4640030882065,527.7070063694267,28580800
G2901350,1970,Missouri,Moniteau County,3679,2926,21498800,2010500,21436000,5826.58331068225,7347.505126452495,5843.653166621364,6390.133188366404,546.4800217450394,23509300
G2901370,1970,Missouri,Monroe County,3347,2583,18506150,1904400,12167250,3635.270391395279,7164.595431668602,5529.1753809381535,6098.16253361219,568.9871526740365,20410550
G2901390,1970,Missouri,Montgomery County,3843,2963,24674700,2475550,17033250,4432.279469164715,8327.607154910564,6420.686963309914,7064.858183710643,644.1712204007285,27150250
G2901410,1970,Missouri,Morgan County,3629,2908,19904200,1704600,16883000,4652.245797740425,6844.635488308116,5484.7616423257095,5954.4778175806005,469.71617525489114,21608800
G2901430,1970,Missouri,New Madrid County,7342,5929,39959150,3163050,28739750,3914.4306728411875,6739.61038961039,5442.542903840916,5873.358757831654,430.8158539907382,43122200
G2901450,1970,Missouri,Newton County,11097,9121,71229200,6150250,57887750,5216.522483554114,7809.3630084420565,6418.779850410021,6973.006217896729,554.2263674867081,77379450
G2901470,1970,Missouri,Nodaway County,6953,5312,45663650,8606000,33186500,4772.97569394506,8596.319653614459,6567.474471451173,7805.213576873292,1237.73910542212,54269650
G2901490,1970,Missouri,Oregon County,3229,2552,13246050,1384400,9632250,2983.044286156705,5190.4584639498435,4102.214307835243,4530.953855682874,428.73954784763083,14630450
G2901510,1970,Missouri,Osage County,3300,2674,23172800,1621150,14670500,4445.606060606061,8665.968586387435,7022.060606060606,7513.318181818182,491.25757575757575,24793950
G2901530,1970,Missouri,Ozark County,2208,1825,9667700,890100,4238750,1919.723731884058,5297.369863013699,4378.48731884058,4781.61231884058,403.125,10557800
G2901550,1970,Missouri,Pemiscot County,8483,6572,45042300,5044900,28739250,3387.8639632205586,6853.667072428484,5309.713544736532,5904.420605917718,594.7070611811858,50087200
G2901570,1970,Missouri,Perry County,4483,3671,26655000,2135050,26025000,5805.264331920589,7260.964314900572,5945.795226410885,6422.049966540263,476.25474012937764,28790050
G2901590,1970,Missouri,Pettis County,11900,9299,78581750,8524900,74293500,6243.151260504202,8450.559199913969,6603.508403361345,7319.8865546218485,716.3781512605042,87106650
G2901610,1970,Missouri,Phelps County,8981,7221,65986450,10038300,55055750,6130.2471885090745,9138.13183769561,7347.338826411313,8465.065137512527,1117.7263111012137,76024750
G2901630,1970,Missouri,Pike County,5771,4465,38155250,4561100,29086250,5040.07104487957,8545.408734602464,6611.54912493502,7401.897418125109,790.3482931900884,42716350
G2901650,1970,Missouri,Platte County,9644,8421,109386600,7420550,114731750,11896.697428452924,12989.739935874599,11342.451265035255,12111.898589796765,769.4473247615098,116807150
G2901670,1970,Missouri,Polk County,5278,4222,28126650,3694150,21066750,3991.4266767715044,6661.925627664614,5329.035619552861,6028.950359984843,699.9147404319818,31820800
G2901690,1970,Missouri,Pulaski County,9775,8510,62053500,72442200,26100500,2670.127877237852,7291.8331374853115,6348.1841432225065,13759.150895140665,7410.9667519181585,134495700
G2901710,1970,Missouri,Putnam County,2233,1672,10546900,1333100,7268250,3254.926108374384,6307.954545454545,4723.197492163009,5320.1970443349755,596.999552171966,11880000
G2901730,1970,Missouri,Ralls County,2607,2138,17262150,1322150,9778250,3750.7671653241273,8073.971000935454,6621.461449942462,7128.61526658995,507.15381664748753,18584300
G2901750,1970,Missouri,Randolph County,7762,5923,50004800,5614400,42691000,5500,8442.478473746412,6442.257150219016,7165.5758825045095,723.3187322854934,55619200
G2901770,1970,Missouri,Ray County,5844,4786,43169950,3131950,34483000,5900.5817932922655,9020.048056832427,7387.055099247091,7922.98083504449,535.925735797399,46301900
G2901790,1970,Missouri,Reynolds County,2037,1692,9922350,561250,7035500,3453.8537064310262,5864.27304964539,4871.060382916053,5146.588119783996,275.5277368679431,10483600
G2901810,1970,Missouri,Ripley County,3357,2697,14090800,1284600,10960750,3265.043193327376,5224.619948090471,4197.438188859101,4580.10128090557,382.66309204647007,15375400
G2901830,1970,Missouri,St. Charles County,25926,22953,258286950,17647400,297353500,11469.316516238525,11252.862370931904,9962.468178662346,10643.151662423821,680.6834837614749,275934350
G2901850,1970,Missouri,St. Clair County,2972,2267,14543300,1730750,7915000,2663.1897711978468,6415.218350242611,4893.4387617765815,5475.790713324361,582.3519515477793,16274050
G2901860,1970,Missouri,Ste. Genevieve County,3682,3075,26610800,1625200,23850500,6477.593699076589,8653.918699186992,7227.267789244976,7668.658337859859,441.39054861488324,28236000
G2901870,1970,Missouri,St. Francois County,12000,9494,78679300,6909450,75827500,6318.958333333333,8287.265641457763,6556.608333333334,7132.395833333333,575.7875,85588750
G2901890,1970,Missouri,St. Louis County,283139,244714,3565358200,276832100,4555019250,16087.572711636334,14569.490098645767,12592.253981260088,13569.979056223268,977.7250749631806,3842190300
G2901950,1970,Missouri,Saline County,8240,6359,57234550,7090750,48099000,5837.257281553398,9000.558263877969,6945.940533980583,7806.468446601942,860.5279126213592,64325300
G2901970,1970,Missouri,Schuyler County,1744,1352,8004850,814850,5642000,3235.091743119266,5920.747041420118,4589.936926605505,5057.167431192661,467.23050458715596,8819700
G2901990,1970,Missouri,Scotland County,1995,1557,9738800,1394100,7371250,3694.8621553884714,6254.849068721901,4881.604010025063,5580.401002506265,698.796992481203,11132900
G2902010,1970,Missouri,Scott County,10622,8704,72720850,6112950,69286250,6522.90058369422,8354.877068014706,6846.248352475994,7421.747316889475,575.4989644134814,78833800
G2902030,1970,Missouri,Shannon County,2380,1927,11581150,1195950,6644000,2791.5966386554624,6009.937727036845,4866.029411764706,5368.529411764706,502.5,12777100
G2902050,1970,Missouri,Shelby County,2888,2162,16877450,1935850,10777500,3731.821329639889,7806.40610545791,5843.992382271468,6514.3005540166205,670.3081717451523,18813300
G2902070,1970,Missouri,Stoddard County,8727,7087,47608800,3934850,38178250,4374.727856078835,6717.764921687597,5455.345479546236,5906.227798785379,450.8823192391429,51543650
G2902090,1970,Missouri,Stone County,3601,3021,22782350,2647200,17743500,4927.381282976951,7541.327375041377,6326.6731463482365,7061.802277145237,735.1291307970008,25429550
G2902110,1970,Missouri,Sullivan County,2878,2180,16580300,1587350,8495250,2951.7894371091033,7605.642201834862,5761.049339819319,6312.595552466991,551.546212647672,18167650
G2902130,1970,Missouri,Taney County,4736,3783,26632000,3076900,31173500,6582.242398648648,7039.915411049432,5623.310810810811,6272.9940878378375,649.683277027027,29708900
G2902150,1970,Missouri,Texas County,6178,5036,42229600,3185750,19655250,3181.4907737131757,8385.544082605242,6835.480738102946,7351.141146001943,515.6604078989965,45415350
G2902170,1970,Missouri,Vernon County,6272,4846,35028050,5213200,27701750,4416.733099489796,7228.239785390012,5584.829400510204,6416.015625,831.1862244897959,40241250
G2902190,1970,Missouri,Warren County,3061,2511,22686250,1880150,18032250,5890.967004246978,9034.747112704103,7411.385168245672,8025.612544919961,614.2273766742894,24566400
G2902210,1970,Missouri,Washington County,4530,3786,25053250,1935550,18046750,3983.8300220750552,6617.340200739567,5530.518763796909,5957.792494481237,427.2737306843267,26988800
G2902230,1970,Missouri,Wayne County,3022,2383,14584400,1165700,10397000,3440.436796823296,6120.184641208561,4826.075446724024,5211.813368630046,385.7379219060225,15750100
G2902250,1970,Missouri,Webster County,5174,4280,30155450,1763400,18851500,3643.505991495941,7045.665887850468,5828.266331658291,6169.085813683803,340.8194820255122,31918850
G2902270,1970,Missouri,Worth County,1223,949,8061350,635800,3582000,2928.86345053148,8494.573234984195,6591.455437448896,7111.324611610793,519.8691741618969,8697150
G2902290,1970,Missouri,Wright County,4782,3779,23025950,2372750,15546500,3251.0455876202427,6093.133103995766,4815.12965286491,5311.313258051025,496.1836051861146,25398700
G2905100,1970,Missouri,St. Louis city,215479,148925,1387893950,331141700,887642250,4119.390984736332,9319.415477589391,6440.970813861211,7977.74098636062,1536.7701724994083,1719035650
G3000010,1970,Montana,Beaverhead County,2683,1883,18065700,3333950,14244250,5309.075661572866,9594.105151354222,6733.395452851286,7976.015654118524,1242.6202012672381,21399650
G3000030,1970,Montana,Big Horn County,2664,2207,19340450,2037300,10036250,3767.3611111111113,8763.230629814227,7259.928678678679,8024.680930930931,764.7522522522522,21377750
G3000050,1970,Montana,Blaine County,1956,1518,12364950,1610300,7400500,3783.486707566462,8145.553359683794,6321.549079754601,7144.810838445807,823.2617586912065,13975250
G3000070,1970,Montana,Broadwater County,795,631,5054250,722900,3298750,4149.37106918239,8009.904912836767,6357.547169811321,7266.855345911949,909.3081761006289,5777150
G3000090,1970,Montana,Carbon County,2538,1908,17038950,1600900,11056250,4356.284475965327,8930.267295597485,6713.534278959811,7344.306540583137,630.7722616233254,18639850
G3000110,1970,Montana,Carter County,643,503,5253900,844050,1252000,1947.1228615863142,10445.129224652088,8170.9175738724725,9483.592534992224,1312.674961119751,6097950
G3000130,1970,Montana,Cascade County,25272,20091,204853750,29309500,203879750,8067.416508388731,10196.294360659002,8105.957185818297,9265.718977524533,1159.7617917062362,234163250
G3000150,1970,Montana,Chouteau County,2051,1600,16742800,3619350,9243500,4506.825938566553,10464.25,8163.237445148708,9927.913213066797,1764.6757679180887,20362150
